symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
300131.SZ,"Shenzhen Yitoa Intelligent Control Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7505189376, 'fmt': '7.505B', 'longFmt': '7,505,189,376'}",1095424217,yitoa
603987.SS,"Shanghai Kindly Enterprise Development Group Co.,LTD.",EQUITY,CNY,china,"{'raw': 7475763200, 'fmt': '7.476B', 'longFmt': '7,475,763,200'}",1091129303,"shanghai,kindly"
600973.SS,"Baosheng Science and Technology Innovation Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7473966080, 'fmt': '7.474B', 'longFmt': '7,473,966,080'}",1090867003,baosheng
000989.SZ,"Jiuzhitang Co., Ltd.",EQUITY,CNY,china,"{'raw': 7476444672, 'fmt': '7.476B', 'longFmt': '7,476,444,672'}",1091228768,jiuzhitang
002073.SZ,"Mesnac Co., Ltd.",EQUITY,CNY,china,"{'raw': 7466586112, 'fmt': '7.467B', 'longFmt': '7,466,586,112'}",1089789856,mesnac
002884.SZ,"Guangdong Lingxiao Pump Industry Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7475553280, 'fmt': '7.476B', 'longFmt': '7,475,553,280'}",1091098664,lingxiao
002047.SZ,"Shenzhen Bauing Construction Holding Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7505437184, 'fmt': '7.505B', 'longFmt': '7,505,437,184'}",1095460386,bauing
688266.SS,"Suzhou Zelgen Biopharmaceuticals Co., Ltd.",EQUITY,CNY,china,"{'raw': 7483200000, 'fmt': '7.483B', 'longFmt': '7,483,200,000'}",1092214746,zelgen
000612.SZ,"JiaoZuo WanFang Aluminum Manufacturing Co., Ltd",EQUITY,CNY,china,"{'raw': 7463172096, 'fmt': '7.463B', 'longFmt': '7,463,172,096'}",1089291561,wanfang
600053.SS,"Kunwu Jiuding Investment Holdings Co., Ltd.",EQUITY,CNY,china,"{'raw': 7443898880, 'fmt': '7.444B', 'longFmt': '7,443,898,880'}",1086478528,kunwu
603936.SS,"Bomin Electronics Co., Ltd.",EQUITY,CNY,china,"{'raw': 7440334848, 'fmt': '7.44B', 'longFmt': '7,440,334,848'}",1085958338,bomin
600986.SS,"Zhewen Interactive Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7458504704, 'fmt': '7.459B', 'longFmt': '7,458,504,704'}",1088610329,zhewen
603051.SS,"Guangzhou Lushan New Materials Co., Ltd.",EQUITY,CNY,china,"{'raw': 7425206784, 'fmt': '7.425B', 'longFmt': '7,425,206,784'}",1083750312,lushan
688368.SS,"Shanghai Bright Power Semiconductor Co., Ltd.",EQUITY,CNY,china,"{'raw': 7435229184, 'fmt': '7.435B', 'longFmt': '7,435,229,184'}",1085213138,"shanghai,bright"
688508.SS,Wuxi Chipown Micro-electronics limited,EQUITY,CNY,china,"{'raw': 7429954560, 'fmt': '7.43B', 'longFmt': '7,429,954,560'}",1084443277,chipown
301266.SZ,"Suzhou YourBest New-type Materials Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7421440000, 'fmt': '7.421B', 'longFmt': '7,421,440,000'}",1083200529,yourbest
002346.SZ,"Shanghai Zhezhong Group Co.,Ltd",EQUITY,CNY,china,"{'raw': 7396381184, 'fmt': '7.396B', 'longFmt': '7,396,381,184'}",1079543055,zhezhong
300008.SZ,"Bestway Marine & Energy Technology Co.,Ltd",EQUITY,CNY,china,"{'raw': 7395968512, 'fmt': '7.396B', 'longFmt': '7,395,968,512'}",1079482824,bestway
600975.SS,"Hunan New Wellful Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7374175744, 'fmt': '7.374B', 'longFmt': '7,374,175,744'}",1076302048,wellful
300170.SZ,"HAND Enterprise Solutions Co., Ltd.",EQUITY,CNY,china,"{'raw': 7386970112, 'fmt': '7.387B', 'longFmt': '7,386,970,112'}",1078169457,"hand,enterprise"
688003.SS,"Suzhou TZTEK Technology Co., Ltd",EQUITY,CNY,china,"{'raw': 7422001664, 'fmt': '7.422B', 'longFmt': '7,422,001,664'}",1083282507,tztek
002023.SZ,"Sichuan Haite High-tech Co., Ltd.",EQUITY,CNY,china,"{'raw': 7386279936, 'fmt': '7.386B', 'longFmt': '7,386,279,936'}",1078068722,haite
000801.SZ,"Sichuan Jiuzhou Electronic Co., Ltd.",EQUITY,CNY,china,"{'raw': 7364231680, 'fmt': '7.364B', 'longFmt': '7,364,231,680'}",1074850656,"sichuan,jiuzhou"
000597.SZ,"Northeast Pharmaceutical Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7321313280, 'fmt': '7.321B', 'longFmt': '7,321,313,280'}",1068586476,"northeast,pharmaceutical"
002446.SZ,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",EQUITY,CNY,china,"{'raw': 7328213504, 'fmt': '7.328B', 'longFmt': '7,328,213,504'}",1069593603,shenglu
688505.SS,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7335322624, 'fmt': '7.335B', 'longFmt': '7,335,322,624'}",1070631218,fudan-zhangjiang
601330.SS,"Dynagreen Environmental Protection Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7319192064, 'fmt': '7.319B', 'longFmt': '7,319,192,064'}",1068276873,dynagreen
600207.SS,"Henan Ancai Hi-Tech Co.,Ltd",EQUITY,CNY,china,"{'raw': 7300608000, 'fmt': '7.301B', 'longFmt': '7,300,608,000'}",1065564425,ancai
000601.SZ,"GuangDong ShaoNeng Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7293712384, 'fmt': '7.294B', 'longFmt': '7,293,712,384'}",1064557972,shaoneng
002540.SZ,"Jiangsu Asia-Pacific Light Alloy Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7280137216, 'fmt': '7.28B', 'longFmt': '7,280,137,216'}",1062576600,asia-pacific
688022.SS,"Suzhou Harmontronics Automation Technology Co., Ltd",EQUITY,CNY,china,"{'raw': 7282765312, 'fmt': '7.283B', 'longFmt': '7,282,765,312'}",1062960186,harmontronics
300031.SZ,"Wuxi Boton Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7283612160, 'fmt': '7.284B', 'longFmt': '7,283,612,160'}",1063083788,boton
600285.SS,"Henan Lingrui Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 7269150208, 'fmt': '7.269B', 'longFmt': '7,269,150,208'}",1060972985,lingrui
002307.SZ,"Xinjiang Beixin Road & Bridge Group Co., Ltd",EQUITY,CNY,china,"{'raw': 7267301888, 'fmt': '7.267B', 'longFmt': '7,267,301,888'}",1060703213,beixin
300191.SZ,"Sino Geophysical Co., Ltd",EQUITY,CNY,china,"{'raw': 7286400000, 'fmt': '7.286B', 'longFmt': '7,286,400,000'}",1063490689,"sino,geophysical"
300842.SZ,"Wuxi DK Electronic Materials Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7276000256, 'fmt': '7.276B', 'longFmt': '7,276,000,256'}",1061972788,"wuxi,dk"
688601.SS,"Wuxi ETEK Microelectronics Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7244800000, 'fmt': '7.245B', 'longFmt': '7,244,800,000'}",1057418937,etek
605555.SS,"Ningbo Dechang Electrical Machinery Made Co., Ltd.",EQUITY,CNY,china,"{'raw': 7266355200, 'fmt': '7.266B', 'longFmt': '7,266,355,200'}",1060565038,dechang
688377.SS,"Nanjing Develop Advanced Manufacturing Co., Ltd.",EQUITY,CNY,china,"{'raw': 7214359552, 'fmt': '7.214B', 'longFmt': '7,214,359,552'}",1052975984,"nanjing,develop"
300232.SZ,"Unilumin Group Co.,Ltd",EQUITY,CNY,china,"{'raw': 7256304128, 'fmt': '7.256B', 'longFmt': '7,256,304,128'}",1059098028,unilumin
300065.SZ,"Beijing Highlander Digital Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7249025536, 'fmt': '7.249B', 'longFmt': '7,249,025,536'}",1058035677,"beijing,highlander"
605005.SS,"CWB Automotive Electronics Co., Ltd.",EQUITY,CNY,china,"{'raw': 7232871936, 'fmt': '7.233B', 'longFmt': '7,232,871,936'}",1055677969,cwb
300085.SZ,"Shenzhen InfoGem Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 7232329216, 'fmt': '7.232B', 'longFmt': '7,232,329,216'}",1055598756,infogem
000046.SZ,"Oceanwide Holdings Co., Ltd.",EQUITY,CNY,china,"{'raw': 7222717952, 'fmt': '7.223B', 'longFmt': '7,222,717,952'}",1054195939,oceanwide
300723.SZ,"ApicHope Pharmaceutical Co., Ltd",EQUITY,CNY,china,"{'raw': 7212083712, 'fmt': '7.212B', 'longFmt': '7,212,083,712'}",1052643812,apichope
002543.SZ,"Guangdong Vanward New Electric Co., Ltd.",EQUITY,CNY,china,"{'raw': 7220356096, 'fmt': '7.22B', 'longFmt': '7,220,356,096'}",1053851213,"guangdong,vanward"
002801.SZ,"Hangzhou Weiguang Electronic Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7205852160, 'fmt': '7.206B', 'longFmt': '7,205,852,160'}",1051734283,weiguang
301123.SZ,"YiDong Electronics Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7211232256, 'fmt': '7.211B', 'longFmt': '7,211,232,256'}",1052519538,yidong
600353.SS,"Chengdu Xuguang Electronics Co., Ltd.",EQUITY,CNY,china,"{'raw': 7209727488, 'fmt': '7.21B', 'longFmt': '7,209,727,488'}",1052299908,xuguang
300497.SZ,"Jiangxi Fushine Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 7199565312, 'fmt': '7.2B', 'longFmt': '7,199,565,312'}",1050816682,fushine
300005.SZ,"Toread Holdings Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7193334784, 'fmt': '7.193B', 'longFmt': '7,193,334,784'}",1049907302,toread
688625.SS,"GCH Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7193315328, 'fmt': '7.193B', 'longFmt': '7,193,315,328'}",1049904462,gch
000680.SZ,"Shantui Construction Machinery Co., Ltd.",EQUITY,CNY,china,"{'raw': 7190987776, 'fmt': '7.191B', 'longFmt': '7,190,987,776'}",1049564743,shantui
600106.SS,"Chongqing road & bridge co.,ltd",EQUITY,CNY,china,"{'raw': 7190052352, 'fmt': '7.19B', 'longFmt': '7,190,052,352'}",1049428212,"chongqing,road"
002280.SZ,"Hangzhou Lianluo Interactive Information Technology Co.,Ltd",EQUITY,CNY,china,"{'raw': 7206366208, 'fmt': '7.206B', 'longFmt': '7,206,366,208'}",1051809311,lianluo
300916.SZ,"Shenzhen Longtech Smart Control Co., Ltd.",EQUITY,CNY,china,"{'raw': 7154717184, 'fmt': '7.155B', 'longFmt': '7,154,717,184'}",1044270848,longtech
300969.SZ,"NINGBO HENGSHUAI Co., LTD.",EQUITY,CNY,china,"{'raw': 7146400256, 'fmt': '7.146B', 'longFmt': '7,146,400,256'}",1043056946,hengshuai
002943.SZ,"Hunan Yujing Machinery Co.,Ltd",EQUITY,CNY,china,"{'raw': 7131999744, 'fmt': '7.132B', 'longFmt': '7,131,999,744'}",1040955111,yujing
688300.SS,Novoray Corporation,EQUITY,CNY,china,"{'raw': 7131493376, 'fmt': '7.131B', 'longFmt': '7,131,493,376'}",1040881204,novoray
605050.SS,"Friend Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7125299712, 'fmt': '7.125B', 'longFmt': '7,125,299,712'}",1039977204,"friend,coltd"
603738.SS,"TKD Science and Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7123012096, 'fmt': '7.123B', 'longFmt': '7,123,012,096'}",1039643313,tkd
301149.SZ,"Shandong Longhua New Material Co., Ltd.",EQUITY,CNY,china,"{'raw': 7138000384, 'fmt': '7.138B', 'longFmt': '7,138,000,384'}",1041830938,"shandong,longhua"
002166.SZ,Guilin Layn Natural Ingredients Corp.,EQUITY,CNY,china,"{'raw': 7121709056, 'fmt': '7.122B', 'longFmt': '7,121,709,056'}",1039453128,layn
002055.SZ,"Shenzhen Deren Electronic Co., Ltd.",EQUITY,CNY,china,"{'raw': 7122467328, 'fmt': '7.122B', 'longFmt': '7,122,467,328'}",1039563802,"shenzhen,deren"
603315.SS,"Liaoning Fu-An Heavy Industry Co.,Ltd",EQUITY,CNY,china,"{'raw': 7126072832, 'fmt': '7.126B', 'longFmt': '7,126,072,832'}",1040090045,fu-an
300019.SZ,"Chengdu Guibao Science & Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7113927168, 'fmt': '7.114B', 'longFmt': '7,113,927,168'}",1038317318,guibao
600751.SS,"HNA Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7067579392, 'fmt': '7.068B', 'longFmt': '7,067,579,392'}",1031552601,hna
603155.SS,"Xinyaqiang Silicon Chemistry Co.,Ltd",EQUITY,CNY,china,"{'raw': 7093924864, 'fmt': '7.094B', 'longFmt': '7,093,924,864'}",1035397870,xinyaqiang
600509.SS,"Xinjiang Tianfu Energy Co., Ltd.",EQUITY,CNY,china,"{'raw': 7081233408, 'fmt': '7.081B', 'longFmt': '7,081,233,408'}",1033545481,tianfu
002149.SZ,"Western Metal Materials Co., Ltd.",EQUITY,CNY,china,"{'raw': 7088867840, 'fmt': '7.089B', 'longFmt': '7,088,867,840'}",1034659769,"western,metal"
002987.SZ,"Northking Information Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7075757568, 'fmt': '7.076B', 'longFmt': '7,075,757,568'}",1032746252,northking
000917.SZ,"Hunan TV & Broadcast Intermediary Co., Ltd.",EQUITY,CNY,china,"{'raw': 7059449344, 'fmt': '7.059B', 'longFmt': '7,059,449,344'}",1030365976,"hunan,tv"
603520.SS,"Zhejiang Starry Pharmaceutical Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7057169920, 'fmt': '7.057B', 'longFmt': '7,057,169,920'}",1030033281,"zhejiang,starry"
002637.SZ,"Zanyu Technology Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7046606848, 'fmt': '7.047B', 'longFmt': '7,046,606,848'}",1028491542,zanyu
002413.SZ,"Jiangsu Leike Defense Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7060182528, 'fmt': '7.06B', 'longFmt': '7,060,182,528'}",1030472988,leike
300978.SZ,"WINBO-Dongjian Automotive Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 7042231808, 'fmt': '7.042B', 'longFmt': '7,042,231,808'}",1027852980,winbo-dongjian
002428.SZ,"Yunnan Lincang Xinyuan Germanium Industry Co.,LTD",EQUITY,CNY,china,"{'raw': 7073289728, 'fmt': '7.073B', 'longFmt': '7,073,289,728'}",1032386057,"yunnan,lincang"
600664.SS,"Harbin Pharmaceutical Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 7014746624, 'fmt': '7.015B', 'longFmt': '7,014,746,624'}",1023841364,"harbin,pharmaceutical"
300708.SZ,"Focus Lightings Tech Co., Ltd.",EQUITY,CNY,china,"{'raw': 7021041664, 'fmt': '7.021B', 'longFmt': '7,021,041,664'}",1024760161,"focus,lightings"
301263.SZ,"Guangdong Taienkang Pharmaceutical Co., Ltd",EQUITY,CNY,china,"{'raw': 7023087104, 'fmt': '7.023B', 'longFmt': '7,023,087,104'}",1025058704,taienkang
002562.SZ,"Brother Enterprises Holding Co.,Ltd.",EQUITY,CNY,china,"{'raw': 7025768960, 'fmt': '7.026B', 'longFmt': '7,025,768,960'}",1025450136,"brother,enterprises"
605368.SS,"Henan Lantian Gas Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6997263872, 'fmt': '6.997B', 'longFmt': '6,997,263,872'}",1021289659,lantian
601226.SS,"Huadian Heavy Industries Co., Ltd.",EQUITY,CNY,china,"{'raw': 6990389760, 'fmt': '6.99B', 'longFmt': '6,990,389,760'}",1020286344,"huadian,heavy"
603328.SS,"Guangdong Ellington Electronics Technology Co.,Ltd",EQUITY,CNY,china,"{'raw': 6969132032, 'fmt': '6.969B', 'longFmt': '6,969,132,032'}",1017183661,"guangdong,ellington"
688636.SS,"Chengdu Zhimingda Electronics Co., Ltd.",EQUITY,CNY,china,"{'raw': 6963473920, 'fmt': '6.963B', 'longFmt': '6,963,473,920'}",1016357828,zhimingda
600073.SS,"Shanghai Maling Aquarius Co.,Ltd",EQUITY,CNY,china,"{'raw': 6986081280, 'fmt': '6.986B', 'longFmt': '6,986,081,280'}",1019657498,maling
300981.SZ,"Zhonghong Pulin Medical Products Co., Ltd.",EQUITY,CNY,china,"{'raw': 6988878336, 'fmt': '6.989B', 'longFmt': '6,988,878,336'}",1020065744,zhonghong
605198.SS,"Yantai North Andre Juice Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6970811904, 'fmt': '6.971B', 'longFmt': '6,970,811,904'}",1017428847,"yantai,north"
300527.SZ,"China Harzone Industry Corp., Ltd",EQUITY,CNY,china,"{'raw': 6973719552, 'fmt': '6.974B', 'longFmt': '6,973,719,552'}",1017853235,harzone
200505.SZ,"Hainan Jingliang Holdings Co., Ltd.",EQUITY,HKD,china,"{'raw': 6962371072, 'fmt': '6.962B', 'longFmt': '6,962,371,072'}",1016196861,jingliang
301109.SZ,"Hunan Junxin Environmental Protection Co., Ltd.",EQUITY,CNY,china,"{'raw': 6949669376, 'fmt': '6.95B', 'longFmt': '6,949,669,376'}",1014342977,junxin
603708.SS,"Jiajiayue Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 6929698816, 'fmt': '6.93B', 'longFmt': '6,929,698,816'}",1011428163,jiajiayue
003043.SZ,"Suzhou Huaya Intelligence Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6970399744, 'fmt': '6.97B', 'longFmt': '6,970,399,744'}",1017368690,huaya
603429.SS,"Anhui Genuine New Materials Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6941648384, 'fmt': '6.942B', 'longFmt': '6,941,648,384'}",1013172269,"anhui,genuine"
600545.SS,"Saurer Intelligent Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6934182400, 'fmt': '6.934B', 'longFmt': '6,934,182,400'}",1012082567,saurer
300048.SZ,"Hiconics Eco-energy Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6952588288, 'fmt': '6.953B', 'longFmt': '6,952,588,288'}",1014769009,hiconics
603698.SS,"Changzheng Engineering Co.,LTD",EQUITY,CNY,china,"{'raw': 6941070848, 'fmt': '6.941B', 'longFmt': '6,941,070,848'}",1013087974,changzheng
000813.SZ,Dezhan Healthcare Company Limited,EQUITY,CNY,china,"{'raw': 6899320832, 'fmt': '6.899B', 'longFmt': '6,899,320,832'}",1006994327,dezhan
002194.SZ,"Wuhan Fingu Electronic Technology Co., LTD.",EQUITY,CNY,china,"{'raw': 6925719040, 'fmt': '6.926B', 'longFmt': '6,925,719,040'}",1010847292,"wuhan,fingu"
002283.SZ,"Tianrun Industry Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6927916544, 'fmt': '6.928B', 'longFmt': '6,927,916,544'}",1011168030,tianrun
002733.SZ,"Shenzhen Center Power Tech. Co., Ltd",EQUITY,CNY,china,"{'raw': 6915870208, 'fmt': '6.916B', 'longFmt': '6,915,870,208'}",1009409800,"shenzhen,center"
603718.SS,"Shanghai Hile Bio-Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6903680000, 'fmt': '6.904B', 'longFmt': '6,903,680,000'}",1007630572,"shanghai,hile"
688305.SS,"KEDE Numerical Control Co., Ltd.",EQUITY,CNY,china,"{'raw': 6905406976, 'fmt': '6.905B', 'longFmt': '6,905,406,976'}",1007882633,kede
600939.SS,Chongqing Construction Engineering Group Corporation Limited,EQUITY,CNY,china,"{'raw': 7226763776, 'fmt': '7.227B', 'longFmt': '7,226,763,776'}",1054786449,"chongqing,construction"
301017.SZ,"ShuYu Civilian Pharmacy Corp., Ltd.",EQUITY,CNY,china,"{'raw': 6898887168, 'fmt': '6.899B', 'longFmt': '6,898,887,168'}",1006931031,shuyu
688222.SS,HitGen Inc.,EQUITY,CNY,china,"{'raw': 6875668992, 'fmt': '6.876B', 'longFmt': '6,875,668,992'}",1003542209,hitgen
002550.SZ,"Changzhou Qianhong Biopharma CO.,LTD",EQUITY,CNY,china,"{'raw': 6885324288, 'fmt': '6.885B', 'longFmt': '6,885,324,288'}",1004951453,qianhong
300745.SZ,"Shinry Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 6871596032, 'fmt': '6.872B', 'longFmt': '6,871,596,032'}",1002947738,shinry
002833.SZ,"Guangzhou KDT Machinery Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6885253120, 'fmt': '6.885B', 'longFmt': '6,885,253,120'}",1004941066,"guangzhou,kdt"
601900.SS,"Southern Publishing and Media Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6880335360, 'fmt': '6.88B', 'longFmt': '6,880,335,360'}",1004223291,"southern,publishing"
603209.SS,"Xingtong Shipping Co., Ltd.",EQUITY,CNY,china,"{'raw': 6840000000, 'fmt': '6.84B', 'longFmt': '6,840,000,000'}",998336121,xingtong
603896.SS,"Zhejiang Shouxiangu Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 6848686592, 'fmt': '6.849B', 'longFmt': '6,848,686,592'}",999603977,shouxiangu
300360.SZ,"Hangzhou Sunrise Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6839488000, 'fmt': '6.839B', 'longFmt': '6,839,488,000'}",998261392,"hangzhou,sunrise"
300663.SZ,"Client Service International, Inc.",EQUITY,CNY,china,"{'raw': 6849477632, 'fmt': '6.849B', 'longFmt': '6,849,477,632'}",999719434,"client,service"
605011.SS,"Hangzhou Cogeneration Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 6849712128, 'fmt': '6.85B', 'longFmt': '6,849,712,128'}",999753660,"hangzhou,cogeneration"
002222.SZ,CASTECH Inc.,EQUITY,CNY,china,"{'raw': 6848550400, 'fmt': '6.849B', 'longFmt': '6,848,550,400'}",999584099,castech
000534.SZ,"Wedge Industrial Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6843516416, 'fmt': '6.844B', 'longFmt': '6,843,516,416'}",998849361,"wedge,industrial"
300183.SZ,"Qingdao Eastsoft Communication Technology Co.,Ltd",EQUITY,CNY,china,"{'raw': 6846612992, 'fmt': '6.847B', 'longFmt': '6,846,612,992'}",999301324,eastsoft
600775.SS,Nanjing Panda Electronics Company Limited,EQUITY,CNY,china,"{'raw': 6830126080, 'fmt': '6.83B', 'longFmt': '6,830,126,080'}",996894967,"nanjing,panda"
300505.SZ,"Kunming Chuan Jin Nuo Chemical Co., Ltd.",EQUITY,CNY,china,"{'raw': 6850828800, 'fmt': '6.851B', 'longFmt': '6,850,828,800'}",999916644,chuan
301021.SZ,"Inno Laser Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6827057664, 'fmt': '6.827B', 'longFmt': '6,827,057,664'}",996447115,inno
300620.SZ,"Advanced Fiber Resources (Zhuhai), Ltd.",EQUITY,CNY,china,"{'raw': 6825768960, 'fmt': '6.826B', 'longFmt': '6,825,768,960'}",996259021,"advanced,fiber"
002990.SZ,Maxvision Technology Corp.,EQUITY,CNY,china,"{'raw': 6832012800, 'fmt': '6.832B', 'longFmt': '6,832,012,800'}",997170344,maxvision
600987.SS,"Zhejiang Hangmin Co.,Ltd",EQUITY,CNY,china,"{'raw': 6809313280, 'fmt': '6.809B', 'longFmt': '6,809,313,280'}",993857223,hangmin
300893.SZ,"Zhejiang Songyuan Automotive Safety Systems Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6826500096, 'fmt': '6.827B', 'longFmt': '6,826,500,096'}",996365735,songyuan
600231.SS,"Lingyuan Iron & Steel Co., Ltd.",EQUITY,CNY,china,"{'raw': 6816638976, 'fmt': '6.817B', 'longFmt': '6,816,638,976'}",994926449,"lingyuan,iron"
605018.SS,"Zhejiang Changhua Auto Parts Co., Ltd.",EQUITY,CNY,china,"{'raw': 6811786752, 'fmt': '6.812B', 'longFmt': '6,811,786,752'}",994218240,"zhejiang,changhua"
600681.SS,"Bestsun Energy Co., Ltd.",EQUITY,CNY,china,"{'raw': 6801419776, 'fmt': '6.801B', 'longFmt': '6,801,419,776'}",992705122,bestsun
002059.SZ,"Yunnan Tourism Co., Ltd.",EQUITY,CNY,china,"{'raw': 6854151168, 'fmt': '6.854B', 'longFmt': '6,854,151,168'}",1000401563,"yunnan,tourism"
603587.SS,"Dazzle Fashion Co., Ltd",EQUITY,CNY,china,"{'raw': 6802443264, 'fmt': '6.802B', 'longFmt': '6,802,443,264'}",992854506,"dazzle,fashion"
300364.SZ,"COL Digital Publishing Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 6816918528, 'fmt': '6.817B', 'longFmt': '6,816,918,528'}",994967251,"col,digital"
603992.SS,"Xiamen Solex High-tech Industries Co., Ltd.",EQUITY,CNY,china,"{'raw': 6748998144, 'fmt': '6.749B', 'longFmt': '6,748,998,144'}",985053893,solex
300219.SZ,"Hongli Zhihui Group Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6767934976, 'fmt': '6.768B', 'longFmt': '6,767,934,976'}",987817829,hongli
002419.SZ,"Rainbow Digital Commercial Co., Ltd.",EQUITY,CNY,china,"{'raw': 6779330560, 'fmt': '6.779B', 'longFmt': '6,779,330,560'}",989481078,"rainbow,digital"
600433.SS,"Guangdong Guanhao High-Tech Co., Ltd.",EQUITY,CNY,china,"{'raw': 6787980800, 'fmt': '6.788B', 'longFmt': '6,787,980,800'}",990743629,guanhao
600742.SS,"Changchun FAWAY Automobile Components Co.,Ltd",EQUITY,CNY,china,"{'raw': 6781980672, 'fmt': '6.782B', 'longFmt': '6,781,980,672'}",989867876,faway
002819.SZ,"Beijing Oriental Jicheng Co., Ltd.",EQUITY,CNY,china,"{'raw': 6797046784, 'fmt': '6.797B', 'longFmt': '6,797,046,784'}",992066860,jicheng
300657.SZ,"XiaMen HongXin Electron-tech Group Co.,Ltd",EQUITY,CNY,china,"{'raw': 6779130880, 'fmt': '6.779B', 'longFmt': '6,779,130,880'}",989451933,hongxin
002375.SZ,"Zhejiang Yasha Decoration Co.,Ltd",EQUITY,CNY,china,"{'raw': 6793800192, 'fmt': '6.794B', 'longFmt': '6,793,800,192'}",991593001,yasha
600581.SS,"XinJiang Ba Yi Iron & Steel Co.,Ltd.",EQUITY,CNY,china,"{'raw': 6774524416, 'fmt': '6.775B', 'longFmt': '6,774,524,416'}",988779594,"xinjiang,ba"
605077.SS,"Zhejiang Huakang Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 6769210368, 'fmt': '6.769B', 'longFmt': '6,769,210,368'}",988003979,huakang
000008.SZ,"China High-Speed Railway Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 6729536000, 'fmt': '6.73B', 'longFmt': '6,729,536,000'}",982213284,"china,high-speed"
688319.SS,Chengdu Olymvax Biopharmaceuticals Inc.,EQUITY,CNY,china,"{'raw': 6784135680, 'fmt': '6.784B', 'longFmt': '6,784,135,680'}",990182412,olymvax
688236.SS,"Beijing Chunlizhengda Medical Instruments Co., Ltd.",EQUITY,CNY,china,"{'raw': 6747249664, 'fmt': '6.747B', 'longFmt': '6,747,249,664'}",984798692,chunlizhengda
300278.SZ,"Huachangda Intelligent Equipment Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 6752172544, 'fmt': '6.752B', 'longFmt': '6,752,172,544'}",985517214,huachangda
600818.SS,"Zhonglu.Co.,Ltd",EQUITY,CNY,china,"{'raw': 6718795264, 'fmt': '6.719B', 'longFmt': '6,718,795,264'}",980645614,zhonglucoltd
300351.SZ,"Zhejiang Yonggui Electric Equipment Co., Ltd.",EQUITY,CNY,china,"{'raw': 6763608064, 'fmt': '6.764B', 'longFmt': '6,763,608,064'}",987186292,yonggui
